SHEBOYGAN COUNTY,,,,
,,DEPUTY CLERK: MELISSA CLEVENGER,,
,,"Municipal Address :828 CENTER AVE,",,
,,"SHEBOYGAN, WI 53081-4442",,
,,"Mailing Address :828 CENTER AVE,",,
,,"SHEBOYGAN, WI 53081-4442 ",,
,,Phone 1: (920)459-3361,,
,,Phone 2: (920)459-3364,,
,,Fax: (920)459-2917,,
CITY OF SHEBOYGAN,60282,CLERK: ALYSSA WALFORD,http://cityofsheboyganfalls.com,10/16/2019
FALLS - SHEBOYGAN,,,,
,,DEPUTY CLERK: SHAD TENPAS,,
COUNTY,,,,
,,"Municipal Address :375 BUFFALO ST,",,
,,"SHEBOYGAN FLS, WI 53085-1321",,
,,"Mailing Address :PO BOX 186, SHEBOYGAN FLS,",,
,,WI 53085-0186 ,,
,,Phone 1: (920)467-7900,,
,,Phone 2: (920)467-7900 EXT 110,,
,,Fax: (920)467-2847,,
Printed 8/7/2020 10:35:34 AM,,,,Page 325 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
ST. CROIX COUNTY,,,,
TOWN OF BALDWIN - ST.,56002,CLERK: JIM HARER,,11/2/2017
CROIX COUNTY,,,,
,,"Municipal Address :1061 245TH ST, WOODVILLE,",,
,,WI 54028-7032,,
,,"Mailing Address :1061 245TH ST, WOODVILLE, WI",,
,,54028-7032 ,,
,,Phone 1: (715)684-3581,,
TOWN OF CADY - ST.,56004,CLERK: SHELLY NINNEMAN,www.townofcady.com,3/8/2019
CROIX COUNTY,,,,
,,"Municipal Address :283 COUNTY ROAD NN,",,
,,"WILSON, WI 54027-2603",,
,,"Mailing Address :283 COUNTY ROAD NN,",,
,,"WILSON, WI 54027-2603 ",,
,,Phone 1: (715)772-3474,,
TOWN OF CYLON - ST.,56006,CLERK: JACK BARKER,,5/15/2019
CROIX COUNTY,,,,
,,"Municipal Address :121 FRONT ST W, DEER",,
,,"PARK, WI 54007-7700",,
,,"Mailing Address :2165 210TH AVE, DEER PARK,",,
,,WI 54007 ,,
,,Phone 1: (715)554-0275,,
TOWN OF EAU GALLE -,56008,CLERK: WILLIAM PEAVEY,,3/8/2019
ST. CROIX COUNTY,,,,
,,"Municipal Address :2530 COUNTY RD N,",,
,,"WOODVILLE, WI 54028-7247",,
,,"Mailing Address :2530 COUNTY RD N,",,
,,"WOODVILLE, WI 54028-7247 ",,
,,Phone 1: (715)698-2361,,
TOWN OF EMERALD -,56010,CLERK: LORELEI WINK,,11/30/2017
ST. CROIX COUNTY,,,,
,,"Municipal Address :2432 COUNTY ROAD G,",,
,,"EMERALD, WI 54013",,
,,"Mailing Address :2411 130TH AVE, GLENWOOD",,
,,"CITY, WI 54013 ",,
,,Phone 1: (715)684-9236,,
TOWN OF ERIN PRAIRIE,56012,CLERK: JACKIE MITCHELL,https://townoferinprairie.com/,11/27/2019
- ST. CROIX COUNTY,,,,
,,"Municipal Address :1952 COUNTY ROAD G, NEW",,
,,"RICHMOND, WI 54017-6914",,
,,"Mailing Address :1530 190TH ST, NEW",,
,,"RICHMOND, WI 54017-6917 ",,
,,Phone 1: (715)245-6027,,
Printed 8/7/2020 10:35:34 AM,,,,Page 326 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF FOREST - ST.,56014,CLERK: ANNE JOHNSTON,http://townofforest.org,7/6/2017
CROIX COUNTY,,,,
,,"Municipal Address :1895 COUNTY ROAD D,",,
,,"EMERALD, WI 54013-4605",,
,,"Mailing Address :1895 COUNTY ROAD D,",,
,,"EMERALD, WI 54013-4605 ",,
,,Phone 1: (715)265-4135,,
,,Phone 2: (612)695-6447,,
,,Fax: (715)265-4135,,
TOWN OF GLENWOOD -,56016,CLERK: LORI OBERMUELLER,,1/23/2020
ST. CROIX COUNTY,,,,
,,"Municipal Address :3099 160TH AVE, GLENWOOD",,
,,"CITY, WI 54013-4109",,
,,"Mailing Address :2973 297TH AVE, GLENWOOD",,
,,"CITY, WI 54013-4109 ",,
,,Phone 1: (715)265-7456,,
TOWN OF HAMMOND -,56018,CLERK: LINDA HAWKINS,http://www.townofhammond.com,11/2/2017
ST. CROIX COUNTY,,,,
,,"Municipal Address :1816 COUNTY RD E,",,
,,"HAMMOND, WI 54015-4900",,
,,"Mailing Address :PO BOX 177, HAMMOND, WI",,
,,54015-0177 ,,
,,Phone 1: (715)796-2165,,
,,Phone 2: (715)781-2100,,
,,Fax: (715)796-2375,,
TOWN OF HUDSON - ST.,56020,CLERK: VICKIE SHAW,https://townofhudsonwi.com/,4/15/2020
CROIX COUNTY,,,,
,,"Municipal Address :980 COUNTY ROAD A,",,
,,"HUDSON, WI 54016-7674",,
,,"Mailing Address :980 COUNTY ROAD A, HUDSON,",,
,,WI 54016-7674 ,,
,,Phone 1: (715)386-4263,,
TOWN OF KINNICKINNIC,56022,CLERK: NICKY THOMPSON,http://www.kinnickinnictwp.org,12/15/2017
- ST. CROIX COUNTY,,,,
,,"Municipal Address :1271 COUNTY ROAD J, RIVER",,
,,"FALLS, WI 54022-5903",,
,,"Mailing Address :1271 COUNTY ROAD J, RIVER",,
,,"FALLS, WI 54022-5903 ",,
,,Phone 1: (715)425-8082,,
Printed 8/7/2020 10:35:34 AM,,,,Page 327 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF PLEASANT,56024,CLERK: MEGAN MILLER,,1/2/2018
VALLEY - ST. CROIX,,,,
,,"Municipal Address :1718 30TH AVE, HAMMOND,",,
COUNTY,,WI 54015-5215,,
,,"Mailing Address :1718 30TH AVE, HAMMOND, WI",,
,,54015-5215 ,,
,,Phone 1: (320)493-9612,,
TOWN OF RICHMOND -,56026,CLERK: PATRICK EARLEY,https://townofrichmond.com/,4/10/2020
ST. CROIX COUNTY,,,,
,,"Municipal Address :1428 100TH ST, NEW",,
,,"RICHMOND, WI 54017",,
,,"Mailing Address :1453 COUNTY RD GG, NEW",,
,,"RICHMOND, WI 54017 ",,
,,Phone 1: (715)246-3595,,
,,Phone 2: (715)808-1795,,
,,Fax: (715)246-3212,,
TOWN OF RUSH RIVER -,56028,CLERK: SANDI HAZER,,12/15/2017
ST. CROIX COUNTY,,,,
,,"Municipal Address :1829 30TH AVE, BALDWIN, WI",,
,,54002-5302,,
,,"Mailing Address :1829 30TH AVE, BALDWIN, WI",,
,,54002-5302 ,,
,,Phone 1: (612)759-1030,,
TOWN OF ST. JOSEPH -,56030,CLERK: ANNIE COYLE,http://www.townofstjoseph.com/,6/8/2020
ST. CROIX COUNTY,,,,
,,DEPUTY CLERK: KATHLEEN KLEHR,,
,,"Municipal Address :1337 COUNTY ROAD V,",,
,,"HUDSON, WI 54016-6712",,
,,"Mailing Address :1337 COUNTY ROAD V,",,
,,"HUDSON, WI 54016-6712 ",,
,,Phone 1: (715)549-6235,,
,,Fax: (715)549-6249,,
TOWN OF SOMERSET -,56032,CLERK: JERI KOESTER,http://www.townofsomersetwi.com,11/30/2017
ST. CROIX COUNTY,,,,
,,"Municipal Address :748 STATE HIGHWAY 35,",,
,,"SOMERSET, WI 54025-0248",,
,,"Mailing Address :PO BOX 248, SOMERSET, WI",,
,,54025-0248 ,,
,,Phone 1: (715)247-3470,,
,,Fax: (715)247-5086,,
Printed 8/7/2020 10:35:34 AM,,,,Page 328 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF SPRINGFIELD,56034,CLERK: VICKY BENSON,,12/15/2017
- ST. CROIX COUNTY,,,,
,,"Municipal Address :980 280TH ST, WOODVILLE,",,
,,WI 54028-7122,,
,,"Mailing Address :980 280TH ST, WOODVILLE, WI",,
,,54028-7122 ,,
,,Phone 1: (715)698-2170,,
,,Fax: (715)698-3514,,
TOWN OF STANTON -,56036,CLERK: SHARON BALCEREK,,3/8/2019
ST. CROIX COUNTY,,,,
,,"Municipal Address :2245 COUNTY ROAD T, DEER",,
,,"PARK, WI 54007-7307",,
,,"Mailing Address :2245 COUNTY ROAD T, DEER",,
,,"PARK, WI 54007-7307 ",,
,,Phone 1: (715)248-4550,,
,,Fax: (715)248-3089,,
TOWN OF STAR PRAIRIE,56038,CLERK: MIKE BURKE,,11/2/2017
- ST. CROIX COUNTY,,,,
,,"Municipal Address :2118 COOK DR, SOMERSET,",,
,,WI 54025-7551,,
,,"Mailing Address :2118 COOK DR, SOMERSET, WI",,
,,54025-7551 ,,
,,Phone 1: (715)246-9878,,
,,Fax: (715)246-5297,,
TOWN OF TROY - ST.,56040,CLERK: GAIL E ANDERSON,https://townoftroy.org/,12/26/2019
CROIX COUNTY,,,,
,,DEPUTY CLERK: KELLY NEIDERMYER,,
,,"Municipal Address :654 N GLOVER RD, HUDSON,",,
,,WI 54016-8201,,
,,"Mailing Address :654 N GLOVER RD, HUDSON,",,
,,WI 54016-8201 ,,
,,Phone 1: (715)425-2665,,
,,Fax: (715)425-2551,,
TOWN OF WARREN - ST.,56042,CLERK: DEINA SHIRMER,https://townofwarren.com/,3/19/2019
CROIX COUNTY,,,,
,,"Municipal Address :720 112TH ST, ROBERTS, WI",,
,,54023-8330,,
,,"Mailing Address :720 112TH ST, ROBERTS, WI",,
,,54023-8330 ,,
,,Phone 1: (715)749-9013,,
,,Fax: (715)749-9014,,
Printed 8/7/2020 10:35:34 AM,,,,Page 329 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF BALDWIN -,56106,CLERK: TRACY CARLSON,https://www.villageofbaldwin.com/,4/27/2020
ST. CROIX COUNTY,,,,
,,DEPUTY CLERK: JODI PETERSON,,
,,"Municipal Address :400 CEDAR ST, BALDWIN, WI",,
,,54002-4927,,
,,"Mailing Address :PO BOX 97, BALDWIN, WI 54002",,
,,-0097 ,,
,,Phone 1: (715)684-3426 EXT 116,,
,,Phone 2: (715)684-3426 EXT 117,,
,,Fax: (715)684-4708,,
VILLAGE OF DEER PARK,56116,CLERK: DALE CLARKSON,http://www.deerparkwi.com,1/5/2018
- ST. CROIX COUNTY,,,,
,,"Municipal Address :112 Front St W, Deer Park, WI",,
,,54007,,
,,"Mailing Address :112 Front St W, Deer Park, WI",,
,,54007,,
,,Phone 1: (715)269-5213,,
VILLAGE OF HAMMOND -,56136,CLERK: SANDI HAZER,http://www.hammondwi.org,11/2/2017
ST. CROIX COUNTY,,,,
,,DEPUTY CLERK: ANGIE BLODGETT,,
,,"Municipal Address :455 DAVIS ST, HAMMOND, WI",,
,,54015-9613,,
,,"Mailing Address :PO BOX 337, HAMMOND, WI",,
,,54015-0337 ,,
,,Phone 1: (715)796-2727,,
,,Fax: (715)796-2791,,
VILLAGE OF NORTH,56161,CLERK: MELISSA LUEDKE,http://www.northhudsonvillage.org,1/2/2018
HUDSON - ST. CROIX,,,,
,,DEPUTY CLERK: JESSICA LEHMAN,,
COUNTY,,,,
,,"Municipal Address :400 7TH ST N, HUDSON, WI",,
,,54016-1166,,
,,"Mailing Address :400 7TH ST N, HUDSON, WI",,
,,54016-1166 ,,
,,Phone 1: (715)386-5141,,
,,Fax: (715)386-6770,,
VILLAGE OF ROBERTS -,56176,CLERK: MEGAN DULL,http://robertswisconsin.com,11/2/2017
ST. CROIX COUNTY,,,,
,,DEPUTY CLERK: BARB NEWTON,,
,,"Municipal Address :107 E MAPLE ST, ROBERTS,",,
,,WI 54023-9703,,
,,"Mailing Address :107 E MAPLE ST, ROBERTS, WI",,
,,54023-9703 ,,
,,Phone 1: (715)749-3126,,
,,Fax: (715)749-3889,,
Printed 8/7/2020 10:35:34 AM,,,,Page 330 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF SOMERSET,56181,CLERK: FELICIA GERMAIN,http://www.vil.somerset.wi.us,7/21/2020
- ST. CROIX COUNTY,,,,
,,DEPUTY CLERK: ANDREA OTTO,,
,,"Municipal Address :110 SPRING ST, SOMERSET,",,
,,WI 54025-9002,,
,,"Mailing Address :PO BOX 356, SOMERSET, WI",,
,,54025-0356 ,,
,,Phone 1: (715)247-3395,,
,,Fax: (715)247-2790,,
VILLAGE OF STAR,56182,CLERK: AMANDA ENGESETHER,https://villageofstarprairie.com/,6/9/2020
PRAIRIE - ST. CROIX,,,,
,,"Municipal Address :207 BRIDGE AVE, STAR",,
COUNTY,,"PRAIRIE, WI 54026-9215",,
,,"Mailing Address :PO BOX 13, STAR PRAIRIE, WI",,
,,54026-0013 ,,
,,Phone 1: (715)248-7231,,
,,Fax: (715)248-7501,,
VILLAGE OF WILSON -,56191,CLERK: DAWN WICKMAN,,10/24/2017
ST. CROIX COUNTY,,,,
,,"Municipal Address :440 MAIN ST, WILSON, WI",,
,,54027-3919,,
,,"Mailing Address :440 MAIN ST, WILSON, WI 54027",,
,,-3919 ,,
,,Phone 1: (715)772-4402,,
,,Fax: (715)772-4413,,
VILLAGE OF,56192,CLERK: JANET NELSON,www.villageofwoodville.org,3/18/2019
WOODVILLE - ST. CROIX,,,,
,,DEPUTY CLERK: JODI TRUNKEL,,
COUNTY,,,,
,,"Municipal Address :102 S MAIN ST, WOODVILLE,",,
,,WI 54028-9544,,
,,"Mailing Address :PO BOX 205, WOODVILLE, WI",,
,,54028-0205 ,,
,,Phone 1: (715)698-2355,,
,,Phone 2: (715)698-2351,,
,,Fax: (715)698-2697,,
CITY OF GLENWOOD,56231,CLERK: SHARON ROSENOW,https://www.glenwoodcitywi.com/,3/8/2019
CITY - ST. CROIX,,,,
,,DEPUTY CLERK: BRANDEE SWENBY,,
COUNTY,,,,
,,"Municipal Address :113 W OAK ST, GLENWOOD",,
,,"CITY, WI 54013-8583",,
,,"Mailing Address :113 W OAK ST, GLENWOOD",,
,,"CITY, WI 54013-8583 ",,
,,Phone 1: (715)265-4227,,
,,Fax: (715)265-7307,,
Printed 8/7/2020 10:35:34 AM,,,,Page 331 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
CITY OF HUDSON - ST.,56236,CLERK: BECKY S EGGEN,https://www.hudsonwi.gov/,5/7/2020
CROIX COUNTY,,,,
,,DEPUTY CLERK: KAREN DUCHOW,,
,,"Municipal Address :505 3RD ST, HUDSON, WI",,
,,54016-1603,,
,,"Mailing Address :505 3RD ST, HUDSON, WI 54016",,
,,-1603 ,,
,,Phone 1: (715)716-5748,,
,,Phone 2: (715)386-4765,,
,,Fax: (715)386-0804,,
CITY OF NEW,56261,CLERK: MICHELLE SCANLAN,https://www.newrichmondwi.gov/,2/19/2020
RICHMOND - ST. CROIX,,,,
,,DEPUTY CLERK: LORI BRINKMAN,,
COUNTY,,,,
,,"Municipal Address :156 E 1ST ST, NEW",,
,,"RICHMOND, WI 54017-1802",,
,,"Mailing Address :156 E 1ST ST, NEW RICHMOND,",,
,,WI 54017-1802 ,,
,,Phone 1: (715)246-4268,,
,,Phone 2: (715)243-0403,,
Printed 8/7/2020 10:35:34 AM,,,,Page 332 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TAYLOR COUNTY,,,,
TOWN OF AURORA -,61002,CLERK: GARY WILCENSKI,,7/1/2016
TAYLOR COUNTY,,,,
,,"Municipal Address :W15857 STATE HIGHWAY 64,",,
,,"GILMAN, WI 54433-9607",,
,,"Mailing Address :W15857 STATE HIGHWAY 64,",,
,,"GILMAN, WI 54433-9607 ",,
,,Phone 1: (715)965-6320,,
,,Fax: (715)447-8617,,
TOWN OF BROWNING -,61004,CLERK: PATTI KRAEGENBRINK,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W3947 LEKIE LN, MEDFORD,",,
,,WI 54451-9648,,
,,"Mailing Address :W3947 LEKIE LN, MEDFORD, WI",,
,,54451-9648 ,,
,,Phone 1: (715)748-2672,,
TOWN OF CHELSEA -,61006,CLERK: GAIL MARIE MILDBRAND,,5/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W5339 WHITTLESEY AVE,",,
,,"MEDFORD, WI 54451-9317",,
,,"Mailing Address :W5339 WHITTLESEY AVE,",,
,,"MEDFORD, WI 54451-9317 ",,
,,Phone 1: (715)748-3988,,
TOWN OF CLEVELAND -,61008,CLERK: SHELDON CLARK,,3/19/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W14492 COUNTY ROAD M,",,
,,"GILMAN, WI 54433-9795",,
,,"Mailing Address :N5691 CLARK RD, GILMAN, WI",,
,,54433-9366 ,,
,,Phone 1: (715)668-5622,,
,,Phone 2: (715)668-5622,,
TOWN OF DEER CREEK,61010,CLERK: JENEANE METZ,,7/6/2017
- TAYLOR COUNTY,,,,
,,"Municipal Address :W4983 COUNTY ROAD A,",,
,,"STETSONVILLE, WI 54480-9527",,
,,"Mailing Address :N1478 ORIOLE DR,",,
,,"STETSONVILLE, WI 54480-9524 ",,
,,Phone 1: (715)678-2403,,
TOWN OF FORD -,61012,CLERK: SHARON BAKER,,10/17/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :385 E MAIN ST, GILMAN, WI",,
,,54433,,
,,"Mailing Address :W15167 POLLEY LN, GILMAN,",,
,,WI 54433-9637 ,,
,,Phone 1: (715)447-8486,,
Printed 8/7/2020 10:35:34 AM,,,,Page 333 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF GOODRICH -,61014,CLERK: ASHLEY DAHL,,12/9/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W1196 MIRA AVE, MEDFORD,",,
,,WI 54451,,
,,"Mailing Address :N3078 MARTIN DRIVE,",,
,,"MEDFORD, WI 54451 ",,
,,Phone 1: (715)748-2651,,
,,Phone 2: (715)748-6445,,
,,Fax: (715)748-0600,,
TOWN OF GREENWOOD,61016,CLERK: JILL SCHEITHAUER,,3/8/2019
- TAYLOR COUNTY,,,,
,,"Municipal Address :W2790 TROUT AVE, RIB",,
,,"LAKE, WI 54470",,
,,"Mailing Address :W4733 COUNTY ROAD M,",,
,,"MEDFORD, WI 54451-8793 ",,
,,Phone 1: (715)748-2292,,
TOWN OF GROVER -,61018,CLERK: MARY QUANTE,www.townofgrover.com,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W11062 2ND ST, MEDFORD,",,
,,WI 54451-8921,,
,,"Mailing Address :W11260 STATE HIGHWAY 64,",,
,,"WITHEE, WI 54498-9377 ",,
,,Phone 1: (715)748-3319,,
TOWN OF HAMMEL -,61020,CLERK: RENEE ZENNER,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W8792 CENTER AVE,",,
,,"MEDFORD, WI 54451-8528",,
,,"Mailing Address :N2497 COUNTY RD E,",,
,,"MEDFORD, WI 54451-9445 ",,
,,Phone 1: (715)748-9608,,
TOWN OF HOLWAY -,61022,CLERK: JENNY NEHLS,,3/23/2020
TAYLOR COUNTY,,,,
,,"Municipal Address :N1381 CTH E, MEDFORD, WI",,
,,54451,,
,,"Mailing Address :N1381 COUNTY RD E,",,
,,"MEDFORD, WI 54451-9723 ",,
,,Phone 1: (715)678-2946,,
TOWN OF JUMP RIVER -,61024,CLERK: DENISE WEBSTER,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :N9024 BEACH DR, SHELDON,",,
,,WI 54766-9056,,
,,"Mailing Address :N9024 BEACH DR, SHELDON,",,
,,WI 54766-9056 ,,
,,Phone 1: (715)688-5363,,
Printed 8/7/2020 10:35:34 AM,,,,Page 334 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF LITTLE BLACK,61026,CLERK: JOANN SMITH,,3/8/2019
- TAYLOR COUNTY,,,,
,,"Municipal Address :W6022 COUNTY ROAD A,",,
,,"MEDFORD, WI 54451-9789",,
,,"Mailing Address :W7461 COUNTY ROAD O,",,
,,"MEDFORD, WI 54451-9447 ",,
,,Phone 1: (715)748-2506,,
,,Fax: (715)748-9969,,
TOWN OF MAPLEHURST,61028,CLERK: JUDITH LARSON,,12/19/2019
- TAYLOR COUNTY,,,,
,,"Municipal Address :N373 COUNTY ROAD T,",,
,,"WITHEE, WI 54498",,
,,"Mailing Address :N2200 PIRUS ROAD, WITHEE,",,
,,WI 54498 ,,
,,Phone 1: (715)892-1471,,
,,Phone 2: (715)229-2734,,
TOWN OF MCKINLEY -,61030,CLERK: LYNNE LUND,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W16516 OLD 194, SHELDON,",,
,,WI 54766-9075,,
,,"Mailing Address :W16516 OLD 194, SHELDON, WI",,
,,54766-9075 ,,
,,Phone 1: (715)452-5733,,
TOWN OF MEDFORD -,61032,CLERK: DIANE MAAR,,11/2/2018
TAYLOR COUNTY,,,,
,,"Municipal Address :W6944 COUNTY HWY O,",,
,,"MEDFORD, WI 54451",,
,,"Mailing Address :W6944 COUNTY ROAD O,",,
,,"MEDFORD, WI 54451-9406 ",,
,,Phone 1: (715)748-4236,,
,,Fax: (715)748-2109,,
TOWN OF MOLITOR -,61034,CLERK: HEATHER DUMS,,6/20/2019
TAYLOR COUNTY,,,,
,,DEPUTY CLERK: LINDA HENRY,,
,,"Municipal Address :N5188 DIVISION DR,",,
,,"MEDFORD, WI 54451-8941",,
,,"Mailing Address :PO BOX 35, MEDFORD, WI",,
,,54451-0035 ,,
,,Phone 1: (715)965-6303,,
Printed 8/7/2020 10:35:34 AM,,,,Page 335 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF PERSHING -,61036,CLERK: ALLISON JISKRA,,10/10/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W16670 COUNTY ROAD M,",,
,,"GILMAN, WI 54433",,
,,"Mailing Address :28755 295TH AVE, HOLCOMB,",,
,,WI 54745 ,,
,,Phone 1: (920)544-7147,,
TOWN OF RIB LAKE -,61038,CLERK: KAREN SCHNEIDER,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :665 PEARL ST, RIB LAKE, WI",,
,,54470,,
,,"Mailing Address :N7500 TIMBER DR, RIB LAKE,",,
,,WI 54470-9605 ,,
,,Phone 1: (715)427-3635,,
TOWN OF ROOSEVELT -,61040,CLERK: MONICA KNUSTA,,1/19/2018
TAYLOR COUNTY,,,,
,,"Municipal Address :N1219 WEST ST, LUBLIN, WI",,
,,54447-9625,,
,,"Mailing Address :N683 7TH AVE, LUBLIN, WI",,
,,54447,,
,,Phone 1: (715)669-3574,,
TOWN OF TAFT -,61042,CLERK: LORI CZUBAKAWSKI,,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :W16018 COUNTY ROAD F,",,
,,"THORP, WI 54771-9346",,
,,"Mailing Address :N652 COUNTY ROAD H,",,
,,"STANLEY, WI 54768-9603 ",,
,,Phone 1: (715)644-0933,,
TOWN OF WESTBORO -,61044,CLERK: JOYCE D PETERSON,http://townofwestboro.com,6/20/2018
TAYLOR COUNTY,,,,
,,"Municipal Address :N8855 2ND ST, WESTBORO,",,
,,WI 54490-9440,,
,,"Mailing Address :PO BOX 127, WESTBORO, WI",,
,,54490-0127 ,,
,,Phone 1: (715)427-3566,,
,,Fax: (715)427-3566,,
VILLAGE OF GILMAN -,61131,CLERK: CANDICE GRUNSETH,http://gilmanwi.com,1/9/2018
TAYLOR COUNTY,,,,
,,"Municipal Address :380 E MAIN ST, GILMAN, WI",,
,,54433,,
,,"Mailing Address :PO BOX 157, GILMAN, WI 54433-",,
,,157,,
,,Phone 1: (715)447-8650,,
,,Fax: (715)447-8134,,
Printed 8/7/2020 10:35:34 AM,,,,Page 336 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF LUBLIN -,61146,CLERK: RITA NIZNIK,http://villageoflublin.com,2/5/2020
TAYLOR COUNTY,,,,
,,"Municipal Address :N1217 Railroad St, Lublin, WI",,
,,54447,,
,,"Mailing Address :PO BOX 1, Lublin, WI 54447-0001",,
,,Phone 1: (715)669-3547,,
VILLAGE OF RIB LAKE -,61176,CLERK: DAWN R SWENSON,www.riblakewis.com,3/8/2019
TAYLOR COUNTY,,,,
,,"Municipal Address :655 PEARL ST, RIB LAKE, WI",,
,,54470-0205,,
,,"Mailing Address :655 PEARL ST, RIB LAKE, WI",,
,,54470-0205 ,,
,,Phone 1: (715)427-5404,,
,,Fax: (715)427-5515,,
VILLAGE OF,61181,CLERK: JAN C. TISCHENDORF,https://villageofstetsonville.com/,10/17/2019
STETSONVILLE -,,,,
,,"Municipal Address :105 N GERSHWIN ST,",,
TAYLOR COUNTY,,"STETSONVILLE, WI 54480-9562",,
,,"Mailing Address :PO BOX 219, STETSONVILLE,",,
,,WI 54480-0219 ,,
,,Phone 1: (715)678-2191,,
,,Fax: (715)678-2329,,
CITY OF MEDFORD -,61251,CLERK: VIRGINIA BROST,http://citymedfordwi.com,11/2/2017
TAYLOR COUNTY,,,,
,,"Municipal Address :639 S 2ND ST, MEDFORD, WI",,
,,54451-2058,,
,,"Mailing Address :639 S 2ND ST, MEDFORD, WI",,
,,54451-2058 ,,
,,Phone 1: (715)748-1181,,
,,Fax: (715)748-1289,,
Printed 8/7/2020 10:35:34 AM,,,,Page 337 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TREMPEALEAU COUNTY,,,,
TOWN OF ALBION -,62002,CLERK: SHEREE NELSON,,7/1/2016
TREMPEALEAU COUNTY,,,,
,,DEPUTY CLERK: DANIEL WALLERY,,
,,"Municipal Address :N47213 ELLENBERGER LN,",,
,,"ELEVA, WI 54738-8910",,
,,"Mailing Address :N47213 ELLENBERGER LN,",,
,,"ELEVA, WI 54738-8910 ",,
,,Phone 1: (715)287-3233,,
,,Fax: (715)287-4728,,
TOWN OF ARCADIA -,62004,CLERK: LYNN AXNESS,http://townofarcadia.net,3/8/2018
TREMPEALEAU COUNTY,,,,
,,DEPUTY CLERK: NANCY ROHN,,
,,"Municipal Address :W26051 STATE ROAD 95,",,
,,"ARCADIA, WI 54612-8200",,
,,"Mailing Address :W26051 STATE ROAD 95,",,
,,"ARCADIA, WI 54612-8200 ",,
,,Phone 1: (608)323-3470,,
,,Fax: (608)323-3470,,
TOWN OF BURNSIDE -,62006,CLERK: MELISSA KONO,,4/26/2017
TREMPEALEAU COUNTY,,,,
